domaine,universite,etablissement,code_specialite,specialite,score_2023,score_2024,score_2025
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالشرقية,11391,اجازة  في إدارة اعمال,111.4546,125.8588,115.1962
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالشرقية,11566,اجازة  في تكنولوجيات إعلامية,133.5146,141.117,129.5075
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقيروان,70391,اجازة  في إدارة اعمال,91.605,96.66,94.6665
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقيروان,70394,اجازة  في المحاسبة و المالية,94.5898,99.97,96.935
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقيروان,70396,اجازة  في التجارة والتوزيع,88.7017,93.45,93.2616
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقيروان,70566,اجازة  في تكنولوجيات إعلامية,102.7022,109.99,97.6536
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بجربة,54391,اجازة  في إدارة اعمال,93.03,104.3732,103.4634
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بجربة,54396,اجازة  في التجارة والتوزيع,97.5787,102.2867,99.9785
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بجربة,54566,اجازة  في تكنولوجيات إعلامية,99.115,113.1722,104.6034
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالمهدية,36391,اجازة  في إدارة اعمال,107.125,121.32,110.33
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالمهدية,36394,اجازة  في المحاسبة و المالية,111.3389,127.09,117.5823
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالمهدية,36396,اجازة  في التجارة والتوزيع,103.9719,112.9439,105.0687
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالمهدية,36566,اجازة  في تكنولوجيات إعلامية,121.53,131.665,123.725
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بجندوبة,80394,اجازة  في المحاسبة و المالية,98.7914,105.2007,101.8
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بجندوبة,80396,اجازة  في التجارة والتوزيع,91.945,94.4185,98.1655
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بجندوبة,80566,اجازة  في تكنولوجيات إعلامية,100.8475,105.33,101.49
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بزغوان,24391,اجازة  في إدارة اعمال,97.315,104.37,98.34
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بزغوان,24394,اجازة  في المحاسبة و المالية,101.235,111.7,103.1483
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بزغوان,24566,اجازة  في تكنولوجيات إعلامية,112.1,117.76,103.6417
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بالكاف,82391,اجازة  في إدارة اعمال,99.67,104.0147,100.0058
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بالكاف,82394,اجازة  في المحاسبة و المالية,101.0,106.88,101.61
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بالكاف,82566,اجازة  في تكنولوجيات إعلامية,101.345,110.87,109.1935
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بسليانة,86391,اجازة  في إدارة اعمال,94.5284,98.815,98.3972
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بسليانة,86394,اجازة  في المحاسبة و المالية,96.03,101.125,99.09
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بسليانة,86396,اجازة  في التجارة والتوزيع,88.8691,94.14,95.3701
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بسليانة,86566,اجازة  في تكنولوجيات إعلامية,98.47,105.1952,100.8016
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75566,اجازة  في تكنولوجيات إعلامية,110.9125,116.507,116.2181
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بقبلي,56391,اجازة  في إدارة اعمال,67.4098,73.9852,66.4618
إقتصاد وتصرف,جامعة قابس,المعهد العالى للدراسات التكنولوجية بقبلي,56566,اجازة  في تكنولوجيات إعلامية,76.6799,78.7985,83.0334
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,اجازة  في إدارة اعمال,78.5299,87.9168,93.9227
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقصرين,73394,اجازة  في المحاسبة و المالية,91.5955,100.5816,99.132
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بالقصرين,73566,اجازة  في تكنولوجيات إعلامية,84.8282,95.315,91.9832
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بباجة,84566,اجازة  في تكنولوجيات إعلامية,105.9835,111.48,108.64
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بتوزر,63566,اجازة  في تكنولوجيات إعلامية,83.1651,92.9699,91.6983
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بتطاوين,57394,اجازة  في المحاسبة و المالية,74.5136,76.3985,84.3704
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بتطاوين,57566,اجازة  في تكنولوجيات إعلامية,79.9915,93.805,91.5533
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بمدنين,55391,اجازة  في إدارة اعمال,72.4901,73.18,90.33
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بمدنين,55394,اجازة  في المحاسبة و المالية,72.2867,90.4936,93.19
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بمدنين,55566,اجازة  في تكنولوجيات إعلامية,90.1,106.4971,93.8019
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,اجازة  في إدارة اعمال,110.2635,118.1013,111.1784
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,اجازة  في المحاسبة و المالية,111.325,120.0808,114.5489
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية ببنزرت,21396,اجازة  في التجارة والتوزيع,111.51,118.2029,109.6001
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,اجازة  في تكنولوجيات إعلامية,119.82,129.505,116.785
إقتصاد وتصرف,جامعة قابس,المعهد العالي للدراسات التكنولوجية بقليبية,23566,اجازة  في تكنولوجيات إعلامية,115.7633,123.7,94.9037
إقتصاد وتصرف,جامعة المنستير,كلية العلوم اقتصادية  والتصرف بالمهدية,36311,اجازة  في إعلامية  التـصـرف,130.9413,140.055,133.29
إقتصاد وتصرف,جامعة المنستير,كلية العلوم اقتصادية  والتصرف بالمهدية,36312,اجازة  في العلوم اقتصادية,98.8733,102.03,103.32
إقتصاد وتصرف,جامعة المنستير,كلية العلوم اقتصادية  والتصرف بالمهدية,36318,اجازة  في علوم  التصرف,106.29,123.49,116.885
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34102,اجازة  في انقليزية,83.6501,87.6831,82.4403
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34103,اجازة  في الفرنسية,81.1484,83.795,87.1134
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34104,اجازة  في اسبانية,97.4038,90.9866,98.6844
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34105,اجازة  في ايطالية,90.8682,110.3919,112.8743
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34106,اجازة  في المانية,89.4343,95.1908,81.71
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للغات بالمكنين,34147,اجازة  في الترجمة,79.1274,81.476,79.862
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للدراسات التطبيقية في انسانيات  بالمهدية,36477,اجازة  في التربية والتعليم,145.83,165.4,162.625
إقتصاد وتصرف,جامعة المنستير,المعهد العالي للموضة  بالمنستير,34208,اجازة  في تصميم المنتوج,91.1816,94.1958,83.9775
